2459795.60836 16.733 0.008 4.70 277.0
2459796.54738 16.758 0.009 5.63 321.0
2459796.72762 16.735 0.009 6.51 290.0
2459797.59176 16.738 0.010 5.73 424.0
2459804.57871 16.736 0.009 5.18 493.0
2459805.54502 16.739 0.010 5.49 459.0
2459805.71239 16.726 0.009 4.71 554.0
2459807.48380 16.729 0.009 5.59 409.0
2459807.71713 16.723 0.009 5.27 408.0
2459808.70740 16.717 0.009 5.26 447.0
2459810.51024 16.744 0.007 3.83 281.0
2459811.58727 16.732 0.006 4.81 274.0
2459812.69186 16.709 0.008 4.87 272.0
2459814.50616 16.714 0.008 5.16 315.0
2459815.51455 16.722 0.008 4.97 305.0
2459816.53713 16.714 0.009 6.75 307.0
2459817.60186 16.724 0.008 4.95 335.0
2459819.49979 16.712 0.008 4.78 417.0
2459820.56004 16.728 0.009 5.07 355.0
2459822.49994 16.734 0.010 6.63 359.0
2459823.67458 16.746 0.011 7.02 402.0
2459829.56569 16.721 0.012 6.53 720.0
2459831.57901 16.735 0.012 6.82 624.0
2459834.50789 16.744 0.009 5.40 463.0
2459835.57662 16.739 0.012 6.95 500.0
2459838.50980 16.733 0.008 5.59 368.0
2459840.54847 16.727 0.010 7.00 342.0
2459841.60746 16.718 0.009 5.88 467.0
2459844.58420 16.733 0.008 4.78 414.0
2459846.57085 16.744 0.011 7.35 389.0
2459849.61267 16.728 0.010 6.73 408.0
2459852.52680 16.730 0.011 7.10 436.0
2459856.51244 16.723 0.012 6.39 732.0
2459859.49885 16.717 0.009 4.87 715.0
2459860.56207 16.692 0.012 6.48 845.0
2459864.54991 16.687 0.011 5.60 805.0
2459869.51000 16.709 0.010 5.76 551.0
2459874.51575 16.746 0.010 5.34 604.0
2459978.87137 16.640 0.009 5.26 689.0
2459982.86548 16.638 0.010 6.21 757.0
2459988.84840 16.639 0.009 5.44 548.0
2459996.86837 16.614 0.008 5.67 403.0
2460001.80297 16.624 0.010 7.47 462.0
2460004.88257 16.596 0.007 4.26 333.0
2460008.79183 16.585 0.008 4.99 630.0
2460012.79121 16.567 0.007 4.24 638.0
2460015.77798 16.562 0.008 5.08 702.0
2460020.90674 16.546 0.007 4.24 522.0
2460023.82955 16.538 0.006 4.83 263.0
2460026.79169 16.512 0.008 6.58 326.0
2460028.86190 16.525 0.007 4.71 334.0
2460030.91468 16.498 0.009 4.93 1074.0
2460033.73441 16.505 0.008 6.65 343.0
2460035.74611 16.492 0.009 7.18 421.0
2460037.72986 16.469 0.007 5.40 447.0
2460039.84292 16.453 0.006 4.38 437.0
2460041.86339 16.458 0.007 5.12 556.0
2460047.89602 16.433 0.006 4.07 438.0
2460050.80656 16.396 0.006 4.98 282.0
2460053.70713 16.373 0.006 5.57 332.0
2460056.82242 16.356 0.005 4.24 312.0
2460058.92292 16.337 0.006 4.87 371.0
2460061.68459 16.322 0.006 6.04 336.0
2460063.67510 16.308 0.007 6.19 421.0
2460066.87059 16.270 0.005 3.69 322.0
2460068.85380 16.269 0.006 4.75 622.0
2460070.69298 16.226 0.010 6.18 1475.0
2460076.63620 16.176 0.006 5.83 365.0
2460085.62419 16.105 0.008 7.47 384.0
2460089.59863 16.035 0.007 5.67 507.0
2460091.60551 16.010 0.007 6.25 517.0
2460092.84852 15.989 0.005 5.59 453.0
2460095.78268 15.949 0.006 4.68 439.0
2460096.91178 15.931 0.006 4.71 521.0
2460104.59726 15.823 0.005 5.39 409.0
2460105.73750 15.793 0.005 5.31 370.0
2460107.71566 15.786 0.006 7.38 317.0
2460109.57381 15.752 0.006 7.51 409.0
2460110.89326 15.711 0.005 5.49 636.0
2460112.52986 15.691 0.005 5.42 402.0
2460113.66628 15.655 0.005 4.90 310.0
2460116.83374 15.612 0.005 6.01 411.0
2460119.80797 15.553 0.005 5.48 385.0
2460121.50952 15.531 0.005 6.75 503.0
2460123.51045 15.498 0.005 6.94 566.0
2460124.73273 15.492 0.005 5.87 539.0
2460130.46768 15.406 0.006 7.24 1108.0
2460131.72233 15.387 0.005 6.15 598.0
2460133.81885 15.347 0.005 6.36 538.0
2460139.65932 15.321 0.004 5.35 306.0
2460141.57416 15.331 0.004 6.16 311.0
2460143.59548 15.303 0.003 4.48 377.0
2460149.48556 15.335 0.004 5.30 505.0
2460157.64173 15.440 0.004 4.21 833.0
2460159.54147 15.474 0.004 4.62 563.0
2460161.52470 15.511 0.005 6.20 365.0
2460167.61568 15.602 0.005 6.22 271.0
2460169.68755 15.629 0.005 5.30 276.0
2460171.69459 15.681 0.005 5.82 350.0
2460174.65837 15.731 0.005 5.84 377.0
2460179.57794 15.799 0.005 4.98 364.0
2460185.54253 15.911 0.007 6.83 674.0
2460188.53562 15.975 0.008 7.33 512.0
2460201.56756 16.115 0.007 5.98 359.0
2460204.48595 16.160 0.008 6.80 543.0
2460212.52529 16.235 0.008 5.46 982.0
2460218.51788 16.305 0.009 6.77 483.0
2460226.50458 16.360 0.008 5.69 493.0
2460230.55699 16.379 0.011 7.35 663.0
2460244.51590 16.490 0.013 7.05 973.0
2460354.86424 16.699 0.009 5.38 438.0
2460364.85700 16.712 0.012 6.15 626.0
2460370.81861 16.713 0.009 4.90 590.0
2460377.80460 16.718 0.009 4.76 462.0
2460380.81212 16.717 0.010 5.81 471.0
