2457233.69364 15.837 0.010 4.63 735.0
2457450.87381 15.867 0.009 4.53 128.0
2457560.77847 15.836 0.010 5.11 732.0
2457838.84738 15.846 0.009 5.75 64.0
2457839.86362 15.845 0.008 4.07 46.0
2457840.88571 15.841 0.008 5.01 54.0
2457841.90422 15.858 0.010 7.02 58.0
2457842.89686 15.855 0.009 5.00 57.0
2457843.89391 15.836 0.009 5.21 45.0
2457844.89231 15.863 0.010 6.51 52.0
2457845.88580 15.830 0.009 5.25 53.0
2457846.88941 15.851 0.009 4.87 56.0
2457847.86628 15.846 0.010 6.36 52.0
2457848.85124 15.858 0.008 5.04 49.0
2457849.83618 15.857 0.008 4.65 57.0
2457850.81752 15.854 0.009 5.17 65.0
2457851.80064 15.837 0.010 6.02 77.0
2457852.86321 15.849 0.010 6.01 63.0
2457854.84614 15.851 0.009 5.41 100.0
2457855.83323 15.847 0.009 5.07 118.0
2457856.79970 15.864 0.011 6.34 106.0
2457862.86853 15.828 0.009 5.48 70.0
2457865.70989 15.833 0.008 4.37 61.0
2457866.73921 15.850 0.008 4.30 62.0
2457867.78946 15.852 0.008 3.70 51.0
2457869.76968 15.846 0.008 4.49 55.0
2457870.84364 15.863 0.008 3.94 53.0
2457871.90095 15.843 0.008 4.61 69.0
2457873.68202 15.830 0.008 4.04 64.0
2457874.68681 15.857 0.009 5.62 72.0
2457876.66794 15.833 0.010 5.61 88.0
2457877.67487 15.844 0.009 4.65 78.0
2457878.74401 15.863 0.008 3.95 84.0
2457879.75031 15.856 0.010 5.59 105.0
2457880.83747 15.856 0.010 5.69 89.0
2457882.71835 15.856 0.010 5.75 99.0
2457890.73273 15.833 0.009 5.07 96.0
2457893.76622 15.845 0.009 4.69 65.0
2457894.67955 15.834 0.008 4.29 64.0
2457895.61384 15.856 0.009 4.84 103.0
2457901.74431 15.864 0.008 5.04 76.0
2457902.78085 15.856 0.009 5.48 62.0
2457903.91711 15.848 0.010 6.75 80.0
2457904.84004 15.846 0.009 5.66 64.0
2457905.75889 15.841 0.008 4.36 63.0
2457906.69193 15.848 0.008 3.66 65.0
2457908.55159 15.828 0.011 6.49 134.0
2457908.83237 15.858 0.009 5.52 67.0
2457909.74131 15.867 0.009 3.90 88.0
2457909.92907 15.839 0.010 6.21 636.0
2457910.82535 15.849 0.009 4.80 102.0
2457916.72604 15.842 0.010 4.47 204.0
2457917.59661 15.835 0.010 5.72 90.0
2457917.85412 15.853 0.011 6.12 140.0
2457922.65750 15.849 0.009 4.76 70.0
2457923.74257 15.864 0.010 5.90 70.0
2457924.62518 15.862 0.008 4.66 64.0
2457925.59800 15.856 0.009 5.69 59.0
2457925.88477 15.879 0.010 6.88 107.0
2457928.58076 15.862 0.009 5.22 54.0
2457932.77720 15.852 0.009 6.04 56.0
2457933.66519 15.864 0.010 6.65 44.0
2457934.65393 15.847 0.009 4.84 65.0
2458193.84416 15.852 0.009 5.48 53.0
2458195.81083 15.863 0.009 5.18 63.0
2458196.91236 15.854 0.009 4.73 105.0
2458198.82645 15.851 0.008 4.78 63.0
2458200.77614 15.846 0.008 4.65 71.0
2458201.84753 15.878 0.009 5.28 58.0
2458202.91567 15.821 0.007 3.00 96.0
2458204.79827 15.827 0.009 5.79 70.0
2458205.87194 15.858 0.009 5.95 60.0
2458207.75739 15.834 0.009 4.83 114.0
2458208.79861 15.876 0.009 4.50 131.0
2458209.84144 15.855 0.009 4.00 106.0
2458211.88867 15.846 0.008 4.00 111.0
2458212.89559 15.839 0.009 3.27 283.0
2458214.78650 15.845 0.014 5.26 521.0
2458215.83333 15.847 0.008 4.24 76.0
2458220.77000 15.861 0.009 5.62 51.0
2458221.82879 15.880 0.009 5.19 53.0
2458222.87861 15.843 0.009 4.94 63.0
2458224.74835 15.835 0.008 4.38 71.0
2458226.84350 15.865 0.009 5.76 61.0
2458227.87457 15.841 0.008 3.59 60.0
2458229.70094 15.835 0.008 4.41 61.0
2458230.72012 15.863 0.009 5.10 62.0
2458232.86055 15.860 0.008 3.88 62.0
2458236.72531 15.856 0.008 3.65 110.0
2458238.85678 15.849 0.009 4.02 151.0
2458244.81501 15.868 0.008 3.91 85.0
2458245.89013 15.871 0.010 5.85 115.0
2458246.90341 15.869 0.010 6.03 115.0
2458247.83703 15.870 0.008 4.03 88.0
2458249.71310 15.860 0.009 5.60 63.0
2458250.66738 15.841 0.008 4.07 52.0
2458250.92936 15.856 0.009 4.90 96.0
2458251.86295 15.878 0.008 4.79 74.0
2458253.71851 15.850 0.008 4.88 58.0
2458254.76591 15.829 0.008 3.77 68.0
2458255.75222 15.853 0.008 4.90 61.0
2458256.68746 15.865 0.009 5.92 58.0
2458256.94229 15.846 0.013 6.05 283.0
2458257.88832 15.847 0.008 5.01 82.0
2458258.92194 15.865 0.007 3.87 81.0
2458259.91225 15.843 0.008 4.79 97.0
2458261.72044 15.836 0.008 3.95 66.0
2458262.71829 15.843 0.008 4.64 58.0
2458263.65336 15.831 0.008 3.79 79.0
2458264.68968 15.838 0.008 4.15 103.0
2458265.60321 15.835 0.010 4.99 155.0
2458265.88608 15.853 0.009 5.60 119.0
2458271.75023 15.854 0.012 4.92 309.0
2458381.50709 15.850 0.010 4.62 253.0
2458383.56814 15.864 0.011 6.48 123.0
2458390.49578 15.832 0.010 6.18 89.0
2457233.69364 15.837 0.010 4.63 735.0
2457450.87381 15.867 0.009 4.53 128.0
2457560.77847 15.836 0.010 5.11 732.0
2457838.84738 15.846 0.009 5.75 64.0
2457839.86362 15.845 0.008 4.07 46.0
2457840.88571 15.841 0.008 5.01 54.0
2457841.90422 15.858 0.010 7.02 58.0
2457842.89686 15.855 0.009 5.00 57.0
2457843.89391 15.836 0.009 5.21 45.0
2457844.89231 15.863 0.010 6.51 52.0
2457845.88580 15.830 0.009 5.25 53.0
2457846.88941 15.851 0.009 4.87 56.0
2457847.86628 15.846 0.010 6.36 52.0
2457848.85124 15.858 0.008 5.04 49.0
