2459795.58181 15.450 0.004 5.93 428.0
2459795.61808 15.459 0.004 5.01 413.0
2459795.65382 15.444 0.004 5.75 434.0
2459795.68689 15.445 0.005 6.89 457.0
2459795.72213 15.430 0.005 6.53 493.0
2459795.75395 15.424 0.005 6.96 571.0
2459796.52105 15.426 0.005 6.93 503.0
2459796.63031 15.448 0.004 5.63 421.0
2459796.66423 15.452 0.004 5.45 432.0
2459796.69978 15.444 0.004 5.41 426.0
2459796.73432 15.447 0.004 6.12 432.0
2459797.54148 15.429 0.006 7.84 673.0
2459797.59842 15.436 0.005 5.68 551.0
2459797.63215 15.432 0.005 5.85 559.0
2459797.66562 15.443 0.005 6.71 504.0
2459797.71312 15.454 0.005 6.23 594.0
2459797.75370 15.442 0.005 5.73 509.0
2459798.50582 15.418 0.006 7.58 856.0
2459798.54558 15.449 0.007 7.45 1559.0
2459798.72028 15.425 0.006 6.80 1417.0
2459804.49414 15.435 0.004 4.54 683.0
2459804.52722 15.446 0.004 5.12 716.0
2459804.56291 15.445 0.004 4.71 615.0
2459804.59692 15.447 0.005 6.35 641.0
2459804.63135 15.444 0.005 5.91 679.0
2459804.66479 15.443 0.005 5.74 731.0
2459804.70290 15.446 0.005 6.04 750.0
2459805.51761 15.444 0.005 6.33 546.0
2459805.55241 15.433 0.005 5.63 588.0
2459805.58669 15.430 0.004 4.90 628.0
2459805.62002 15.430 0.004 5.15 581.0
2459805.65289 15.441 0.004 5.11 608.0
2459805.68620 15.440 0.004 5.14 627.0
2459805.71917 15.434 0.004 5.22 680.0
2459806.56130 15.434 0.006 7.32 543.0
2459806.60889 15.436 0.006 7.80 554.0
2459806.64743 15.453 0.005 7.04 562.0
2459806.68349 15.435 0.005 6.33 589.0
2459806.73887 15.452 0.005 5.44 675.0
2459807.49057 15.441 0.004 5.77 479.0
2459807.54120 15.447 0.004 5.70 431.0
2459807.58043 15.443 0.004 5.49 431.0
2459807.63469 15.438 0.004 4.97 469.0
2459807.69072 15.439 0.004 4.99 503.0
2459807.72417 15.435 0.004 5.23 514.0
2459808.48584 15.438 0.005 6.72 511.0
2459808.51908 15.438 0.004 5.16 424.0
2459808.57831 15.443 0.005 6.29 413.0
2459808.65610 15.441 0.004 5.33 443.0
2459808.69075 15.459 0.005 6.19 496.0
2459808.72817 15.442 0.004 4.87 510.0
2459809.57903 15.440 0.005 6.38 421.0
2459809.61259 15.445 0.004 5.54 398.0
2459809.64819 15.432 0.005 6.49 400.0
2459810.47438 15.447 0.004 4.59 944.0
2459810.52873 15.442 0.003 3.47 386.0
2459810.56439 15.438 0.004 4.73 394.0
2459810.70251 15.450 0.004 4.69 398.0
2459811.49394 15.431 0.005 6.18 428.0
2459811.52798 15.438 0.004 5.82 398.0
2459811.66771 15.449 0.004 4.38 397.0
2459811.70137 15.434 0.004 4.44 424.0
2459812.47881 15.424 0.006 6.90 779.0
2459812.51234 15.425 0.005 6.28 409.0
2459812.55385 15.430 0.005 7.33 417.0
2459812.70078 15.440 0.004 4.66 410.0
2459813.49038 15.427 0.005 6.97 490.0
2459813.66185 15.426 0.004 5.88 427.0
2459813.69514 15.444 0.004 5.82 399.0
2459814.47992 15.424 0.005 6.20 785.0
2459814.52330 15.431 0.004 5.44 447.0
2459814.56724 15.449 0.004 5.38 412.0
2459814.60065 15.432 0.004 6.46 416.0
2459814.69364 15.423 0.005 6.60 495.0
2459815.47758 15.447 0.004 4.96 924.0
2459815.53187 15.429 0.004 5.46 444.0
2459815.56503 15.455 0.005 5.96 449.0
2459815.68313 15.435 0.004 5.16 481.0
2459816.47564 15.445 0.005 5.70 808.0
2459816.50856 15.429 0.004 5.74 442.0
2459816.54465 15.441 0.004 5.39 432.0
2459816.57917 15.436 0.004 5.44 417.0
2459816.69183 15.441 0.004 4.58 416.0
2459817.50863 15.430 0.004 6.02 510.0
2459817.56560 15.449 0.004 5.16 506.0
2459817.60925 15.430 0.004 5.15 460.0
2459817.65433 15.440 0.004 5.56 501.0
2459818.51657 15.432 0.006 7.29 523.0
2459818.56069 15.429 0.005 7.23 523.0
2459818.68774 15.441 0.004 4.98 500.0
2459819.50778 15.446 0.003 3.79 537.0
2459819.56557 15.445 0.004 5.04 493.0
2459819.65758 15.440 0.004 4.13 525.0
2459820.49592 15.441 0.004 5.04 482.0
2459820.53168 15.442 0.005 5.97 494.0
2459820.66370 15.446 0.004 4.66 473.0
2459821.48076 15.426 0.005 6.18 983.0
2459821.51963 15.452 0.005 6.12 450.0
2459821.55534 15.447 0.004 5.24 405.0
2459821.68554 15.446 0.005 5.86 511.0
2459822.50822 15.439 0.005 6.36 495.0
2459822.54375 15.444 0.005 6.20 478.0
2459822.59147 15.435 0.005 6.79 480.0
2459823.58104 15.441 0.005 6.57 522.0
2459823.61663 15.437 0.005 6.56 542.0
2459824.51202 15.435 0.006 7.88 601.0
2459824.55618 15.441 0.006 7.09 608.0
2459824.59142 15.434 0.005 6.42 620.0
2459825.60871 15.438 0.006 7.17 682.0
2459829.51169 15.435 0.006 7.30 897.0
2459829.62067 15.440 0.006 7.08 992.0
2459829.66094 15.429 0.005 6.27 1078.0
2459830.65045 15.444 0.006 7.26 968.0
2459831.50147 15.441 0.005 6.33 774.0
2459831.53447 15.430 0.005 6.00 755.0
2459831.58309 15.429 0.005 6.37 779.0
2459831.63870 15.443 0.005 6.41 905.0
2459832.50877 15.422 0.006 7.15 785.0
2459832.54423 15.406 0.005 6.50 780.0
2459832.57997 15.436 0.006 7.49 817.0
2459834.50015 15.440 0.005 5.96 587.0
2459834.54070 15.435 0.004 5.65 668.0
2459834.57633 15.424 0.004 5.51 714.0
2459834.61494 15.426 0.005 6.13 737.0
2459834.65251 15.435 0.004 5.55 759.0
2459835.56889 15.424 0.006 7.86 608.0
2459835.60459 15.420 0.005 6.49 618.0
2459835.63997 15.443 0.004 6.48 446.0
2459836.58166 15.430 0.005 7.23 555.0
2459837.62318 15.430 0.004 4.90 561.0
2459838.50207 15.435 0.004 6.30 500.0
2459838.58602 15.418 0.004 5.80 528.0
2459838.62165 15.432 0.004 5.26 528.0
2459840.49518 15.434 0.005 6.35 529.0
2459840.53052 15.426 0.005 6.86 478.0
2459840.56631 15.432 0.005 6.76 487.0
2459840.60424 15.432 0.005 6.69 503.0
2459841.50619 15.432 0.005 6.10 549.0
2459841.54255 15.429 0.004 5.89 528.0
2459841.57790 15.430 0.004 5.82 551.0
2459841.61303 15.441 0.004 5.67 569.0
2459843.55790 15.421 0.005 6.91 526.0
2459843.59516 15.435 0.005 6.09 524.0
2459844.51355 15.435 0.005 6.01 516.0
2459844.55417 15.433 0.004 6.23 529.0
2459844.58982 15.428 0.004 5.17 531.0
2459845.48889 15.420 0.005 6.84 722.0
2459845.52433 15.418 0.005 5.99 489.0
2459845.56048 15.437 0.004 6.25 483.0
2459845.59805 15.427 0.004 5.07 489.0
2459846.56641 15.408 0.005 6.88 517.0
2459846.60302 15.424 0.005 6.19 570.0
2459848.52896 15.412 0.005 6.33 550.0
2459848.56413 15.425 0.005 6.02 591.0
2459848.59911 15.418 0.004 5.69 584.0
2459849.53200 15.413 0.004 7.00 457.0
2459850.55401 15.428 0.004 5.09 527.0
2459850.59000 15.421 0.004 5.42 515.0
2459851.53091 15.422 0.005 7.63 559.0
2459852.52226 15.426 0.005 7.48 563.0
2459852.55646 15.419 0.005 6.23 555.0
2459852.59655 15.426 0.004 5.20 566.0
2459857.51660 15.420 0.006 7.16 842.0
2459857.56645 15.431 0.006 7.59 934.0
2459858.55317 15.405 0.006 7.36 888.0
2459859.51816 15.421 0.004 5.30 747.0
2459859.55522 15.430 0.004 4.83 798.0
2459859.58766 15.416 0.004 5.37 884.0
2459860.51866 15.418 0.005 6.34 832.0
2459860.55732 15.421 0.005 6.24 911.0
2459860.58621 15.413 0.005 5.56 993.0
2459861.55244 15.406 0.005 5.33 909.0
2459862.55005 15.410 0.005 6.03 945.0
2459863.52057 15.414 0.004 5.27 736.0
2459864.49517 15.415 0.006 6.75 1318.0
2459864.53999 15.410 0.005 5.34 792.0
2459865.50674 15.414 0.005 7.35 702.0
2459866.50128 15.412 0.005 5.27 920.0
2459866.54383 15.419 0.004 4.62 738.0
2459867.51140 15.426 0.004 5.38 670.0
2459868.52162 15.409 0.005 5.64 656.0
2459869.51855 15.418 0.004 5.42 603.0
2459870.51021 15.423 0.005 6.46 667.0
2459874.51113 15.402 0.005 5.81 732.0
2459876.50594 15.419 0.006 7.15 797.0
2459981.86905 15.351 0.004 5.01 1039.0
2459994.84566 15.323 0.003 4.55 543.0
2459996.84476 15.313 0.004 5.23 588.0
2460000.85881 15.292 0.004 5.56 606.0
2460004.83720 15.273 0.003 4.41 495.0
2460008.81452 15.252 0.004 5.24 751.0
2460013.80051 15.206 0.003 4.85 668.0
2460021.79010 15.138 0.003 4.89 455.0
2460024.78162 15.104 0.003 3.80 478.0
2460026.86494 15.077 0.003 5.29 446.0
2460029.76787 15.031 0.003 5.73 448.0
2460031.85605 15.005 0.003 5.95 464.0
2460034.75732 14.945 0.003 5.40 452.0
2460036.89266 14.921 0.003 4.23 444.0
2460039.78038 14.854 0.003 5.43 625.0
2460041.82163 14.819 0.003 5.64 668.0
2460048.83196 14.646 0.003 4.64 503.0
2460048.89400 14.646 0.003 4.28 501.0
2460049.77539 14.620 0.003 5.00 430.0
2460049.82802 14.624 0.003 5.03 462.0
